school_id,school_name,url,is_enabled
1548,COLUMBIA BASIN COLLEGE,https://cbchawks.com/staff-directory?path=general,1
869,Colorado Mesa University (CMU),https://cmumavericks.com/staff-directory,1
1673,Lander University,https://landerbearcats.com/staff-directory,1
750,Kankakee Community College,https://athletics.kcc.edu/about/staff/,1
1015,Virginia Peninsula Community College,https://www.vpcc.edu/directory/,1
223,Clarkson University (CU),https://clarksonathletics.com/staff-directory,1
1143,"University of Nevada, Las Vegas (UNLV)",https://unlvrebels.com/staff-directory,1
2069,Life University,https://liferunningeagles.com/staff-directory,1
625,Dutchess Community College,https://dutchessfalcons.com/staff-directory,1
1664,Penn State University Wilkes Barre,https://athletics.wb.psu.edu/information/directory/index,1
616,Central College (Iowa) (CEN),https://athletics.central.edu/staff-directory,1
1012,Frostburg State University (FSU),https://frostburgsports.com/staff-directory?path=gen,1
2063,Allen University,https://auyellowjackets.com/staff-directory,1
1920,Brooklyn College,https://www.brooklyncollegeathletics.com/staff-directory,1
2319,Indiana University Columbus,https://iuccrimsonpride.com/staff-directory,0
759,Newman University (NU),https://newmanjets.com/staff-directory,1
104,Endicott College (EC),https://www.ecgulls.com/information/directory/index,1
2328,Bryant & Stratton College - Ohio,https://ohio.bscbobcats.com/information/directory/index,0
756,Kingsborough Community College,https://kccathletics.com/staff-directory,1
2331,NOBEL UNIVERSITY,https://www.nobeluathletics.com/staffdirectory,0
494,University of Memphis (UofM),https://www.gotigersgo.com/staff-directory,1
1530,University of Pikeville,https://upikebears.com/staff-directory,1
1414,Northland College,https://northlandcollegesports.com/staff-directory,1
1938,Walla Walla University,https://uwolves.com/staff-directory,1
1658,Montreat College,https://montreatcavaliers.com/staff-directory,1
1810,University of Missouri-Kansas City (UMKC),https://www.kcroos.com/staff-directory,1
1941,Loyola University-Chicago,https://loyolaramblers.com/staff-directory,1
1393,University of Iowa (UI),https://www.hawkeyesports.com/staff-directory/,1
95,Westfield State University (WSU),https://www.WestfieldStateOwls.com/information/directory/index,1
738,Jacksonville College – Jacksonville TX,https://www.jacksonville-college.edu/staff-directory,1
1932,Holy Cross College,https://goholycross.com/staff-directory,1
479,Bryan College,https://bryanlions.com/staff-directory,1
1152,Florida Southern College (FSC),https://fscmocs.com/staff-directory,1
351,West Virginia Wesleyan College (WVWC),https://wesleyanbobcats.com/staff-directory,1
2054,Mary Baldwin University,https://marybaldwinathletics.com/staff-directory,1
89,WALLA WALLA COMMUNITY COLLEGE,https://warriors.wwcc.edu/information/directory/index,1
1801,Montana State University-Northern,https://golightsgo.com/staff-directory,1
2057,William Paterson University of New Jersey,https://www.wpupioneers.com/staff-directory,1
1789,University of Wisconsin-River Falls (UWRF),https://uwrfsports.com/staff-directory,1
622,Northwestern College,https://www.nusports.com/staff-directory,1
619,Delgado Community College,https://delgadoathletics.com/staff-directory,1
1283,Ottawa University,https://ottawabraves.com/staff-directory,1
101,College of the Holy Cross (HC),https://goholycross.com/staff-directory,1
2185,SOUTHEASTERN BAPTIST COLLEGE,https://sbcchargers.com/staff-directory,0
875,Onondaga Community College,https://onondagalazers.com/staff-directory,1
741,Jefferson Community College,https://www.cannoneerathletics.com/information/directory/index,1
476,Vanderbilt University (VU),https://vucommodores.com/staff-directory/,1
1667,Judson University,https://www.judsoneagles.com/information/directory/index,1
1405,"California State University, Northridge (CSUN)",https://gomatadors.com/staff-directory,1
607,Holmes Community College,https://holmesathletics.com/information/directory/index,1
357,The University of North Carolina at Greensboro (UNCG),https://uncgspartans.com/staff-directory,1
345,Liberty University (LU),https://www.LibertyFlames.com/staff-directory,1
1021,SPOKANE COLLEGES,https://athletics.spokane.edu/About-Us/Locations/Faculty-Staff-Directory,1
1533,Folsom Lake College,https://flcfalcons.com/information/directory/index,1
1000,Umpqua Community College,https://www.uccriverhawks.com/information/directory/index,1
2322,Kennebec Valley Community College,https://www.kvcc.me.edu/about-kvcc/faculty-staff-directory-2/,0
887,Passaic County Community College,https://pccc.edu/campus-directory,0
235,Rochester Institute of Technology (RIT),https://ritathletics.com/staff-directory,1
1155,Earlham College (EC),https://goearlham.com/staff-directory,1
1018,Wake Technical Community College,https://waketechsports.com/information/directory/index,1
890,Pellissippi State Community College,https://www.pstcc.edu/Staff_Directory,1
1798,Black Hills State University (BHSU),https://bhsuathletics.com/staff-directory,1
884,University of New Mexico (UNM),https://golobos.com/staff-directory/,1
747,Joliet Junior College,https://jjcwolves.com/staff-directory,1
1411,Pacific Lutheran University (PLU),https://golutes.com/staff.aspx,1
1271,"University of California, Riverside (UCR)",https://gohighlanders.com/staff-directory,1
1545,Chatham University (CHA),https://gochathamcougars.com/staff-directory,1
1408,Penn State University Schuylkill,https://www.psuschuylkillathletics.com/information/directory/index,1
1140,Union College (New York),https://unionathletics.com/staff-directory,1
366,Gardner-Webb University (GWU),https://gwusports.com/staff-directory,1
1804,University of Montana (UM),https://www.gogriz.com/staff-directory,1
1536,Kansas Wesleyan University,https://kwucoyotes.com/staff-directory,1
613,Simpson College (SIM),https://simpsonathletics.com/information/directory/index,1
1134,TACOMA COMMUNITY COLLEGE,https://tacomatitans.com/staff-directory,1
2051,Embry-Riddle Aeronautical University,https://erauathletics.com/staff-directory,1
1268,Hillsdale College (HC),https://hillsdalechargers.com/staff-directory,1
92,Massachusetts College of Liberal Arts,https://athletics.mcla.edu/information/directory/index,1
628,Loras College (LOR),https://duhawks.com/staff-directory,1
241,Geneva College (GEN),https://athletics.geneva.edu/staff-directory,1
637,Florida State College at Jacksonville,https://www.gobluewave.com/information/directory/index,1
783,University of Louisiana Monroe (ULM),https://ulmwarhawks.com/staff-directory,1
1048,Penn State University Scranton,https://www.psuscrantonathletics.com/information/directory/index,1
1816,Southwestern College,https://buildersports.com/staff-directory,1
1953,Fort Valley State University (FVSU),https://fvsusports.com/staff-directory,1
107,Northeastern University (NU),https://nuhuskies.com/staff-directory,1
2227,REDEEMER UNIVERSITY,https://redeemerroyals.ca/staff-directory,1
119,Bridgewater State University (BSU),https://www.bsubears.com/Administration/staffdirectory/index,1
777,Nicholls State University (NSU),https://geauxcolonels.com/staff-directory?path=gen,1
911,Point Loma Nazarene University (PLNU),https://plnusealions.com/staff-directory,1
1292,Lehman College,https://lehmanathletics.com/staff-directory,1
1164,Bates College (BAT),https://gobatesbobcats.com/staff-directory,1
634,Ellsworth Community College,https://www.eccathletics.com/athletics/directory/index,1
521,CCBC Dundalk,https://www.ccbcdundalklions.com/information/directory/index,1
631,East Georgia State College,https://www.ega.edu/athletics/athletics-staff.html,1
110,University of Massachusetts Boston,https://beaconsathletics.com/staff-directory,1
649,Lawrence University,https://vikings.lawrence.edu/staff-directory,1
1688,PENSACOLA CHRISTIAN COLLEGE,https://pcceagles.com/staff-directory,1
1039,St. Thomas University,https://www.ustcelts.com/information/directory/index,1
786,Louisiana Christian University,https://www.lcwildcats.net/staff-directory,1
1950,Franciscan University of Steubenville (FUS),https://franciscanathletics.com/staff-directory,1
896,Pitt Community College,https://www.pccbulldogathletics.com/athletics/directory/index,1
1822,The University of Tulsa (TU),https://www.tulsahurricane.com/staff-directory,1
384,Limestone University (LC),https://golimestonesaints.com/staff-directory,1
905,Ranger College,https://rangersports.net/information/directory/index,1
1170,Tiffin University (TU),https://gotiffindragons.com/staff-directory,1
902,Queensborough Community College,https://www.qcc.cuny.edu/staff-directory,1
2221,Word of Life Bible Institute/Davis College,https://huskies.wordoflife.edu/information/directory/index,1
1036,University of South Carolina Beaufort,https://uscbathletics.com/staff-directory,1
515,The University of Southern Mississippi (USM),https://www.southernmiss.com/staff-directory,1
2078,Fayetteville State University (FSU),https://fsubroncos.com/staff-directory,1
247,Waynesburg University (WAY),https://waynesburgsports.com/staff-directory,1
1569,Colorado Christian University (CCU),https://ccucougars.com/staff-directory,1
1566,Clark Atlanta University (CAU),https://clarkatlantasports.com/staff-directory,1
1956,Simmons University,https://athletics.simmons.edu/staff-directory,1
899,Prairie State College,https://prairiestateathletics.com/staff-directory,1
2084,Saint Elizabeth University (SEU),https://seueagles.com/staff-directory,1
1161,Mitchell College,,1
500,Delta State University (DSU),https://gostatesmen.com/staff-directory,1
1304,Muhlenberg College (MUHL),https://muhlenbergsports.com/staff-directory?path=general,1
1813,Lincoln University (Missouri) (LU),https://lubluetigers.com/staff-directory,0
768,Lakeland Community College,http://athletics.lakelandcc.edu/information/directory/index,1
524,Transylvania University (TU),https://transysports.com/staff-directory,1
390,Southern Wesleyan University (SWU),https://swuathletics.com/staff-directory,1
2090,Bay Path University,https://athletics.baypath.edu/information/directory/index,1
1432,Knox College,https://prairiefire.knox.edu/staff-directory,1
253,Indiana University of Pennsylvania (IUP),https://iupathletics.com/staff-directory,1
1563,Academy of Art University (ART U),https://artuathletics.com/staff-directory,1
655,Hillsborough Community College,https://www.hcchawks.com/information/directory/index,1
509,Belhaven University,https://blazers.belhaven.edu/staff-directory,1
765,Lake Region State College – ND,https://www.lrscroyals.com/information/directory/index,1
1944,Colgate University (CU),https://gocolgateraiders.com/staff.aspx,1
2096,Trinity Washington University (TWU),https://discover.trinitydc.edu/athletics/staff-directory/,1
116,Babson College (BAB),https://babsonathletics.com/staff-directory,1
652,"Concordia University, St. Paul (CSP)",https://cspbears.com/sports/general/staff,1
2218,Park University Gilbert,https://gilbert.parkathletics.com/staff-directory,1
1045,Amherst College (AMH),https://athletics.amherst.edu/staff-directory,1
1828,Midwestern State University (MSU),https://msumustangs.com/staff-directory,1
256,Slippery Rock University of Pennsylvania (SRU),https://rockathletics.com/staff-directory,1
122,Wheaton College (Massachusetts),https://wheatoncollegelyons.com/staff-directory,1
1042,St. Joseph's University NY (Brooklyn) (SJBK),https://sjbkathletics.com/staff-directory,1
1572,TRINITY BAPTIST COLLEGE,https://tbceagles.com/information/directory/index,1
131,Saint Anselm College (STA),https://saintanselmhawks.com/staff-directory,1
128,Bryant University,https://bryantbulldogs.com/sports/2024/5/17/staff-directory.aspx,1
518,Mississippi State University (MSU),https://www.hailstate.com/staff-directory,1
640,Wisconsin Lutheran College (WLC),https://wlcsports.com/staff-directory,1
381,University of South Carolina Upstate,https://upstatespartans.com/staff-directory,1
771,Nebraska Wesleyan University (NWU),https://nwusports.com/staff-directory,1
1560,Rust College,https://rustathletics.com/information/directory/index,1
1834,University of Wyoming (UW),https://gowyo.com/staff-directory,1
1173,University of North Florida (UNF),https://unfospreys.com/staff-directory,1
1962,Haskell Indian Nations University,https://haskellathletics.com/staff-directory,1
780,Louisiana State University (LSU),https://www.lsusports.net/staff-directory/,1
1557,University of the Southwest,https://uswathletics.com/staff-directory,1
1825,Southern Methodist University (SMU),https://smumustangs.com/staff-directory,1
2075,Agnes Scott College (ASC),https://ascscotties.com/staff-directory,1
1441,State University of New York at New Paltz,https://nphawks.com/staff-directory,1
1959,Christendom College,https://www.christendomathletics.com/information/directory/index,1
893,Phillips Community College of the University of Arkansas,https://www.pccua.edu/faculty-and-staff/,1
259,"Pennsylvania Western University, Clarion",https://clariongoldeneagles.com/staff.aspx,1
1831,Colorado State University (CSU),https://csurams.com/staff-directory,1
1685,Shaw University (SU),https://shawbears.com/staff-directory,1
646,University of Wisconsin-Stevens Point (UWSP),https://athletics.uwsp.edu/staff-directory,1
369,Wingate University (WU),https://wingatebulldogs.com/staff.aspx,1
387,Francis Marion University (FMU),https://fmupatriots.com/staff-directory,1
372,University of Mount Olive (UMO),https://umotrojans.com/staff-directory?path=insideathletics,1
643,Hudson Valley Community College,https://www.hvccathletics.com/information/directory/staff,1
262,"Penn State University, Altoona (PSA)",https://www.psaltoonalions.com/information/directory/index,1
914,Roane State Community College,https://www.roanestate.edu/information/directory/index,1
